Timestamp,Class,Confidence Score,FPS,Error,Delta Error
53,track,"tensor([0.6662], device='cuda:0')",3.70,7.09,-11.2
53,track,"tensor([0.9195], device='cuda:0')",3.20,20.42,13.33
53,track,"tensor([0.8289], device='cuda:0')",3.18,21.46,1.04
54,track,"tensor([0.8775], device='cuda:0')",3.63,14.76,-6.7
54,track,"tensor([0.9465], device='cuda:0')",3.50,10.4,-4.36
54,track,"tensor([0.9241], device='cuda:0')",3.23,15.13,4.73
54,track,"tensor([0.8425], device='cuda:0')",3.19,17.47,2.34
55,track,"tensor([0.9240], device='cuda:0')",3.55,27.46,9.99
55,track,"tensor([0.7775], device='cuda:0')",3.15,27.53,0.07
55,track,"tensor([0.9500], device='cuda:0')",2.93,21.81,-5.72
56,track,"tensor([0.9569], device='cuda:0')",3.05,26.98,5.17
56,track,"tensor([0.9532], device='cuda:0')",3.31,24.97,-2.01
56,track,"tensor([0.9555], device='cuda:0')",3.13,21.84,-3.13
57,track,"tensor([0.9501], device='cuda:0')",3.24,17.49,-4.35
57,track,"tensor([0.9565], device='cuda:0')",3.94,13.85,-3.64
57,track,"tensor([0.9340], device='cuda:0')",2.52,10.1,-3.75
58,track,"tensor([0.9492], device='cuda:0')",3.41,9.13,-0.97
58,track,"tensor([0.9458], device='cuda:0')",3.37,4.14,-4.99
58,track,"tensor([0.9494], device='cuda:0')",3.14,1.72,-2.42
59,track,"tensor([0.9429], device='cuda:0')",3.05,2.58,0.86
59,track,"tensor([0.9517], device='cuda:0')",3.52,1.73,-0.85
59,track,"tensor([0.9476], device='cuda:0')",3.23,3.8,2.07
59,track,"tensor([0.9458], device='cuda:0')",2.96,2.65,-1.15
00,track,"tensor([0.9500], device='cuda:0')",2.99,4.32,1.67
00,track,"tensor([0.9392], device='cuda:0')",3.19,6.57,2.25
00,track,"tensor([0.9400], device='cuda:0')",3.23,7.83,1.26
01,track,"tensor([0.9454], device='cuda:0')",3.48,10.16,2.33
01,track,"tensor([0.9522], device='cuda:0')",3.14,14.83,4.67
01,track,"tensor([0.9383], device='cuda:0')",3.27,21.39,6.56
02,track,"tensor([0.9367], device='cuda:0')",3.11,29.93,8.54
02,track,"tensor([0.9415], device='cuda:0')",3.89,32.56,2.63
02,track,"tensor([0.8634], device='cuda:0')",3.11,35.39,2.83
02,track,"tensor([0.9213], device='cuda:0')",3.95,37.51,2.12
03,track,"tensor([0.9029], device='cuda:0')",3.09,35.63,-1.88
03,track,"tensor([0.9447], device='cuda:0')",3.28,35.44,-0.19
03,track,"tensor([0.9436], device='cuda:0')",4.03,30.46,-4.98
04,track,"tensor([0.9569], device='cuda:0')",3.97,25.27,-5.19
04,track,"tensor([0.9534], device='cuda:0')",3.37,19.17,-6.1
04,track,"tensor([0.9531], device='cuda:0')",2.67,9.8,-9.37
05,track,"tensor([0.9530], device='cuda:0')",3.30,4.52,-5.28
05,track,"tensor([0.9398], device='cuda:0')",4.99,-2.73,-7.25
05,track,"tensor([0.9498], device='cuda:0')",3.72,-6.03,-3.3
05,track,"tensor([0.9426], device='cuda:0')",3.83,-14.43,-8.4
06,track,"tensor([0.9328], device='cuda:0')",3.44,-19.36,-4.93
06,track,"tensor([0.9287], device='cuda:0')",3.42,-15.59,3.77
06,track,"tensor([0.9380], device='cuda:0')",3.58,-15.9,-0.31
06,track,"tensor([0.9285], device='cuda:0')",2.91,-12.72,3.18
07,track,"tensor([0.9131], device='cuda:0')",4.09,-21.88,-9.16
07,track,"tensor([0.9293], device='cuda:0')",3.57,-15.01,6.87
07,track,"tensor([0.7728], device='cuda:0')",3.20,-10.73,4.28
08,track,"tensor([0.8411], device='cuda:0')",3.05,-7.49,3.24
08,track,"tensor([0.7770], device='cuda:0')",5.02,1.18,8.67
08,track,"tensor([0.8113], device='cuda:0')",5.10,9.9,8.72
08,track,"tensor([0.8228], device='cuda:0')",2.80,15.92,6.02
09,track,"tensor([0.8307], device='cuda:0')",2.23,17.55,1.63
